Tissue	TPM	GENE
T	 0.882054361	IKZF3
T	 0.88205436	IKZF3
T	 0.55156849	IKZF3
T	 0.88205436	IKZF3
T	 1.314509509	IKZF3
T	 1.45591881	IKZF3
T	 0.551568493	IKZF3
T	 2.19504222	IKZF3
T	 1.17310021	IKZF3
T	 1.17310021	IKZF3
T	 2.195042217	IKZF3
T	 0.348681526	IKZF3
T	 2.19504222	IKZF3
T	 0.551568493	IKZF3
T	 0.882054361	IKZF3
T	 2.195042217	IKZF3
T	 0.882054361	IKZF3
T	 4.513986777	IKZF3
T	 1.17310021	IKZF3
T	 0.88205436	IKZF3
T	 0.882054361	IKZF3
T	 2.195042217	IKZF3
T	 1.455918811	IKZF3
T	 1.78001602	IKZF3
T	 0.55156849	IKZF3
T	 1.780016019	IKZF3
T	 1.45591881	IKZF3
T	 1.17310021	IKZF3
T	 0.882054361	IKZF3
T	 1.780016019	IKZF3
T	 1.173100207	IKZF3
T	 1.987529118	IKZF3
T	 2.654711932	IKZF3
T	 2.65471193	IKZF3
T	 2.654711932	IKZF3
T	 0.88205436	IKZF3
T	 1.173100207	IKZF3
T	 1.173100207	IKZF3
T	 0.882054361	IKZF3
T	 0.882054361	IKZF3
T	 0.34868153	IKZF3
T	 0.882054361	IKZF3
T	 0.88205436	IKZF3
T	 1.45591881	IKZF3
T	 0.348681526	IKZF3
T	 1.78001602	IKZF3
T	 2.654711932	IKZF3
T	 0.348681526	IKZF3
T	 1.173100207	IKZF3
T	 0.551568493	IKZF3
T	 0.88205436	IKZF3
T	 0.348681526	IKZF3
T	 3.29975933	IKZF3
T	 0.551568493	IKZF3
T	 0.882054361	IKZF3
T	 1.780016019	IKZF3
T	 0.882054361	IKZF3
T	 0.551568493	IKZF3
T	 1.455918811	IKZF3
T	 1.780016019	IKZF3
T	 0.882054361	IKZF3
T	 2.654711932	IKZF3
T	 4.51398678	IKZF3
T	 0.55156849	IKZF3
T	 0.55156849	IKZF3
T	 0.882054361	IKZF3
T	 0.34868153	IKZF3
T	 1.173100207	IKZF3
T	 1.45591881	IKZF3
T	 1.455918811	IKZF3
T	 0.551568493	IKZF3
T	 1.173100207	IKZF3
T	 0.882054361	IKZF3
T	 1.173100207	IKZF3
T	 0.88205436	IKZF3
T	 1.02757728	IKZF3
T	 0.882054361	IKZF3
T	 0.882054361	IKZF3
T	 1.780016019	IKZF3
T	 0.882054361	IKZF3
T	 1.45591881	IKZF3
T	 0.551568493	IKZF3
T	 0.551568493	IKZF3
T	 0.348681526	IKZF3
T	 1.455918811	IKZF3
T	 1.455918811	IKZF3
T	 0.88205436	IKZF3
T	 1.455918811	IKZF3
T	 1.455918811	IKZF3
T	 0.55156849	IKZF3
T	 0.348681526	IKZF3
T	 0.716811427	IKZF3
T	 1.31450951	IKZF3
T	 0.55156849	IKZF3
T	 0.882054361	IKZF3
T	 0.882054361	IKZF3
T	 1.780016019	IKZF3
T	 0.34868153	IKZF3
T	 0.88205436	IKZF3
T	 4.513986777	IKZF3
T	 0.882054361	IKZF3
T	 0.551568493	IKZF3
T	 1.173100207	IKZF3
T	 2.195042217	IKZF3
T	 0.55156849	IKZF3
T	 1.173100207	IKZF3
T	 0.286183845	IKZF3
T	 0.882054361	IKZF3
T	 1.45591881	IKZF3
T	 1.455918811	IKZF3
T	 0.88205436	IKZF3
T	 0.348681526	IKZF3
T	 0.348681526	IKZF3
T	 0.882054361	IKZF3
T	 0.88205436	IKZF3
T	 1.173100207	IKZF3
T	 0.882054361	IKZF3
T	 1.780016019	IKZF3
T	 0.882054361	IKZF3
T	 0.88205436	IKZF3
T	 1.173100207	IKZF3
T	 0.882054361	IKZF3
T	 0.88205436	IKZF3
T	 0.551568493	IKZF3
T	 1.780016019	IKZF3
T	 1.455918811	IKZF3
T	 0.88205436	IKZF3
T	 0.882054361	IKZF3
T	 0.882054361	IKZF3
T	 0.551568493	IKZF3
T	 0.551568493	IKZF3
T	 0.882054361	IKZF3
T	 1.455918811	IKZF3
T	 2.195042217	IKZF3
T	 1.173100207	IKZF3
T	 1.78001602	IKZF3
T	 0.88205436	IKZF3
T	 1.17310021	IKZF3
T	 0.55156849	IKZF3
T	 0.551568493	IKZF3
T	 0.882054361	IKZF3
T	 1.173100207	IKZF3
T	 1.780016019	IKZF3
T	 0.882054361	IKZF3
T	 2.19504222	IKZF3
T	 0.882054361	IKZF3
T	 2.195042217	IKZF3
T	 0.551568493	IKZF3
N	 1.455918811	IKZF3
N	 1.780016019	IKZF3
N	 0.88205436	IKZF3
N	 1.455918811	IKZF3
N	 1.173100207	IKZF3
N	 1.455918811	IKZF3
N	 1.45591881	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.78001602	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 0.882054361	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.17310021	IKZF3
N	 1.45591881	IKZF3
N	 1.45591881	IKZF3
N	 1.780016019	IKZF3
N	 1.173100207	IKZF3
N	 1.455918811	IKZF3
N	 0.348681526	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.98752912	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 1.78001602	IKZF3
N	 1.027577284	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.17310021	IKZF3
N	 1.780016019	IKZF3
N	 2.19504222	IKZF3
N	 3.299759333	IKZF3
N	 2.19504222	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.78001602	IKZF3
N	 0.88205436	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 0.88205436	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.78001602	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 2.65471193	IKZF3
N	 0.88205436	IKZF3
N	 1.173100207	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.780016019	IKZF3
N	 1.173100207	IKZF3
N	 0.882054361	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.17310021	IKZF3
N	 2.195042217	IKZF3
N	 1.17310021	IKZF3
N	 1.780016019	IKZF3
N	 2.654711932	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 0.88205436	IKZF3
N	 1.455918811	IKZF3
N	 1.17310021	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 0.88205436	IKZF3
N	 0.882054361	IKZF3
N	 1.780016019	IKZF3
N	 2.19504222	IKZF3
N	 1.78001602	IKZF3
N	 0.882054361	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 2.195042217	IKZF3
N	 2.654711932	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.987529118	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.45591881	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.173100207	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 1.45591881	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 0.882054361	IKZF3
N	 0.882054361	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.45591881	IKZF3
N	 1.455918811	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 2.65471193	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.17310021	IKZF3
N	 1.45591881	IKZF3
N	 0.882054361	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.45591881	IKZF3
N	 1.780016019	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.78001602	IKZF3
N	 1.780016019	IKZF3
N	 2.654711932	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 1.45591881	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 1.78001602	IKZF3
N	 2.195042217	IKZF3
N	 2.19504222	IKZF3
N	 1.45591881	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 2.19504222	IKZF3
N	 1.780016019	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 1.173100207	IKZF3
N	 1.17310021	IKZF3
N	 1.455918811	IKZF3
N	 1.173100207	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 1.780016019	IKZF3
N	 2.195042217	IKZF3
N	 1.78001602	IKZF3
N	 1.780016019	IKZF3
N	 2.19504222	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.173100207	IKZF3
N	 1.45591881	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 3.299759333	IKZF3
N	 2.19504222	IKZF3
N	 1.455918811	IKZF3
N	 0.882054361	IKZF3
N	 2.195042217	IKZF3
N	 2.195042217	IKZF3
N	 1.78001602	IKZF3
N	 1.17310021	IKZF3
N	 1.455918811	IKZF3
N	 2.195042217	IKZF3
N	 1.45591881	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.455918811	IKZF3
N	 1.17310021	IKZF3
N	 2.195042217	IKZF3
N	 1.45591881	IKZF3
N	 1.314509509	IKZF3
N	 1.173100207	IKZF3
N	 1.455918811	IKZF3
N	 1.45591881	IKZF3
N	 0.882054361	IKZF3
N	 2.195042217	IKZF3
N	 1.455918811	IKZF3
N	 0.882054361	IKZF3
N	 2.195042217	IKZF3
N	 1.780016019	IKZF3
T	 3.299759333	IKZF1
T	 2.19504222	IKZF1
T	 1.455918811	IKZF1
T	 1.45591881	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 1.173100207	IKZF1
T	 1.173100207	IKZF1
T	 0.882054361	IKZF1
T	 2.19504222	IKZF1
T	 0.88205436	IKZF1
T	 2.195042217	IKZF1
T	 1.17310021	IKZF1
T	 1.78001602	IKZF1
T	 0.882054361	IKZF1
T	 1.45591881	IKZF1
T	 2.19504222	IKZF1
T	 2.195042217	IKZF1
T	 0.882054361	IKZF1
T	 1.17310021	IKZF1
T	 2.65471193	IKZF1
T	 2.654711932	IKZF1
T	 1.61796741	IKZF1
T	 6.137909825	IKZF1
T	 2.195042217	IKZF1
T	 2.654711932	IKZF1
T	 1.780016019	IKZF1
T	 1.173100207	IKZF1
T	 1.78001602	IKZF1
T	 2.19504222	IKZF1
T	 2.19504222	IKZF1
T	 1.17310021	IKZF1
T	 2.654711932	IKZF1
T	 1.17310021	IKZF1
T	 0.882054361	IKZF1
T	 1.455918811	IKZF1
T	 0.882054361	IKZF1
T	 1.173100207	IKZF1
T	 1.455918811	IKZF1
T	 1.78001602	IKZF1
T	 1.45591881	IKZF1
T	 1.17310021	IKZF1
T	 1.780016019	IKZF1
T	 3.299759333	IKZF1
T	 1.173100207	IKZF1
T	 1.45591881	IKZF1
T	 1.173100207	IKZF1
T	 1.78001602	IKZF1
T	 1.617967415	IKZF1
T	 1.455918811	IKZF1
T	 0.88205436	IKZF1
T	 1.455918811	IKZF1
T	 1.617967415	IKZF1
T	 1.780016019	IKZF1
T	 2.19504222	IKZF1
T	 1.455918811	IKZF1
T	 0.551568493	IKZF1
T	 1.455918811	IKZF1
T	 1.78001602	IKZF1
T	 0.882054361	IKZF1
T	 3.299759333	IKZF1
T	 1.78001602	IKZF1
T	 1.17310021	IKZF1
T	 2.65471193	IKZF1
T	 2.195042217	IKZF1
T	 1.78001602	IKZF1
T	 1.455918811	IKZF1
T	 2.19504222	IKZF1
T	 1.780016019	IKZF1
T	 1.780016019	IKZF1
T	 3.299759333	IKZF1
T	 2.195042217	IKZF1
T	 1.455918811	IKZF1
T	 1.17310021	IKZF1
T	 1.173100207	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 2.654711932	IKZF1
T	 1.455918811	IKZF1
T	 1.17310021	IKZF1
T	 2.19504222	IKZF1
T	 1.78001602	IKZF1
T	 2.195042217	IKZF1
T	 3.29975933	IKZF1
T	 1.173100207	IKZF1
T	 1.78001602	IKZF1
T	 2.19504222	IKZF1
T	 1.78001602	IKZF1
T	 3.299759333	IKZF1
T	 0.551568493	IKZF1
T	 3.29975933	IKZF1
T	 1.314509509	IKZF1
T	 1.455918811	IKZF1
T	 3.299759333	IKZF1
T	 1.173100207	IKZF1
T	 2.654711932	IKZF1
T	 2.19504222	IKZF1
T	 1.45591881	IKZF1
T	 1.780016019	IKZF1
T	 3.299759333	IKZF1
T	 2.195042217	IKZF1
T	 2.19504222	IKZF1
T	 1.17310021	IKZF1
T	 2.195042217	IKZF1
T	 2.19504222	IKZF1
T	 1.17310021	IKZF1
T	 1.780016019	IKZF1
T	 3.299759333	IKZF1
T	 1.780016019	IKZF1
T	 1.173100207	IKZF1
T	 1.987529118	IKZF1
T	 3.29975933	IKZF1
T	 3.299759333	IKZF1
T	 1.17310021	IKZF1
T	 1.780016019	IKZF1
T	 3.299759333	IKZF1
T	 1.173100207	IKZF1
T	 1.987529118	IKZF1
T	 0.88205436	IKZF1
T	 3.299759333	IKZF1
T	 1.17310021	IKZF1
T	 1.78001602	IKZF1
T	 1.173100207	IKZF1
T	 6.13790983	IKZF1
T	 2.195042217	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 0.882054361	IKZF1
T	 2.42487707	IKZF1
T	 0.882054361	IKZF1
T	 2.19504222	IKZF1
T	 1.173100207	IKZF1
T	 1.455918811	IKZF1
T	 2.654711932	IKZF1
T	 1.455918811	IKZF1
T	 1.173100207	IKZF1
T	 2.195042217	IKZF1
T	 3.299759333	IKZF1
T	 1.455918811	IKZF1
T	 4.513986777	IKZF1
T	 2.65471193	IKZF1
T	 1.17310021	IKZF1
T	 0.88205436	IKZF1
T	 1.314509509	IKZF1
T	 1.17310021	IKZF1
T	 3.299759333	IKZF1
T	 1.78001602	IKZF1
T	 1.987529118	IKZF1
T	 1.780016019	IKZF1
T	 0.551568493	IKZF1
T	 1.173100207	IKZF1
T	 2.654711932	IKZF1
T	 2.42487707	IKZF1
T	 2.19504222	IKZF1
T	 1.455918811	IKZF1
T	 1.455918811	IKZF1
T	 2.654711932	IKZF1
T	 1.173100207	IKZF1
T	 2.65471193	IKZF1
T	 1.455918811	IKZF1
T	 0.882054361	IKZF1
T	 0.551568493	IKZF1
T	 2.654711932	IKZF1
T	 2.654711932	IKZF1
T	 2.65471193	IKZF1
T	 3.299759333	IKZF1
T	 2.195042217	IKZF1
T	 1.31450951	IKZF1
T	 0.551568493	IKZF1
T	 1.455918811	IKZF1
T	 1.78001602	IKZF1
T	 1.45591881	IKZF1
T	 1.455918811	IKZF1
T	 1.455918811	IKZF1
T	 2.195042217	IKZF1
T	 2.65471193	IKZF1
T	 2.65471193	IKZF1
T	 3.299759333	IKZF1
T	 1.780016019	IKZF1
T	 0.882054361	IKZF1
T	 2.195042217	IKZF1
T	 1.173100207	IKZF1
T	 1.17310021	IKZF1
T	 0.551568493	IKZF1
T	 1.173100207	IKZF1
T	 1.314509509	IKZF1
T	 2.19504222	IKZF1
T	 1.780016019	IKZF1
T	 1.45591881	IKZF1
T	 1.455918811	IKZF1
T	 1.455918811	IKZF1
T	 2.195042217	IKZF1
T	 1.17310021	IKZF1
T	 1.780016019	IKZF1
T	 2.195042217	IKZF1
T	 2.195042217	IKZF1
T	 1.780016019	IKZF1
T	 1.45591881	IKZF1
T	 2.654711932	IKZF1
T	 1.173100207	IKZF1
T	 1.17310021	IKZF1
T	 1.173100207	IKZF1
T	 3.299759333	IKZF1
T	 2.195042217	IKZF1
T	 2.19504222	IKZF1
T	 1.617967415	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 1.780016019	IKZF1
T	 2.654711932	IKZF1
T	 1.780016019	IKZF1
T	 2.19504222	IKZF1
T	 1.17310021	IKZF1
T	 1.78001602	IKZF1
T	 3.29975933	IKZF1
T	 2.654711932	IKZF1
T	 1.780016019	IKZF1
T	 1.455918811	IKZF1
T	 3.299759333	IKZF1
T	 1.455918811	IKZF1
T	 2.65471193	IKZF1
T	 1.455918811	IKZF1
T	 1.027577284	IKZF1
T	 1.455918811	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 1.78001602	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 3.29975933	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 1.173100207	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 2.654711932	IKZF1
N	 1.78001602	IKZF1
N	 2.65471193	IKZF1
N	 2.65471193	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 1.455918811	IKZF1
N	 3.29975933	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 2.19504222	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 1.78001602	IKZF1
N	 2.424877075	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 1.78001602	IKZF1
N	 2.195042217	IKZF1
N	 1.780016019	IKZF1
N	 3.299759333	IKZF1
N	 1.987529118	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 3.299759333	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 1.780016019	IKZF1
N	 3.299759333	IKZF1
N	 2.195042217	IKZF1
N	 2.19504222	IKZF1
N	 3.299759333	IKZF1
N	 2.65471193	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 1.780016019	IKZF1
N	 1.78001602	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 1.78001602	IKZF1
N	 1.455918811	IKZF1
N	 2.195042217	IKZF1
N	 2.65471193	IKZF1
N	 2.65471193	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 3.299759333	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 3.29975933	IKZF1
N	 3.299759333	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 3.299759333	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.65471193	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 2.654711932	IKZF1
N	 1.780016019	IKZF1
N	 2.195042217	IKZF1
N	 3.299759333	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 3.29975933	IKZF1
N	 2.195042217	IKZF1
N	 1.780016019	IKZF1
N	 2.65471193	IKZF1
N	 2.65471193	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.19504222	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 4.51398678	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 3.299759333	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 3.299759333	IKZF1
N	 3.29975933	IKZF1
N	 2.19504222	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 1.78001602	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 3.299759333	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.65471193	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 1.780016019	IKZF1
N	 3.29975933	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.19504222	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.65471193	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 2.654711932	IKZF1
N	 2.19504222	IKZF1
N	 2.654711932	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.65471193	IKZF1
N	 1.780016019	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
N	 2.195042217	IKZF1
N	 2.654711932	IKZF1
N	 2.195042217	IKZF1
T	 6.137909825	AKNA
T	 4.51398678	AKNA
T	 1.780016019	AKNA
T	 2.19504222	AKNA
T	 4.513986777	AKNA
T	 4.513986777	AKNA
T	 3.299759333	AKNA
T	 2.195042217	AKNA
T	 1.617967415	AKNA
T	 4.51398678	AKNA
T	 2.42487707	AKNA
T	 4.513986777	AKNA
T	 4.51398678	AKNA
T	 6.13790983	AKNA
T	 1.780016019	AKNA
T	 2.19504222	AKNA
T	 6.13790983	AKNA
T	 6.137909825	AKNA
T	 1.987529118	AKNA
T	 2.19504222	AKNA
T	 6.13790983	AKNA
T	 3.299759333	AKNA
T	 1.17310021	AKNA
T	 4.513986777	AKNA
T	 6.137909825	AKNA
T	 4.513986777	AKNA
T	 4.513986777	AKNA
T	 3.299759333	AKNA
T	 3.29975933	AKNA
T	 3.29975933	AKNA
T	 1.45591881	AKNA
T	 1.45591881	AKNA
T	 6.137909825	AKNA
T	 2.65471193	AKNA
T	 2.654711932	AKNA
T	 2.654711932	AKNA
T	 3.299759333	AKNA
T	 1.455918811	AKNA
T	 4.513986777	AKNA
T	 2.65471193	AKNA
T	 4.51398678	AKNA
T	 1.45591881	AKNA
T	 4.513986777	AKNA
T	 2.195042217	AKNA
T	 2.195042217	AKNA
T	 1.78001602	AKNA
T	 6.137909825	AKNA
T	 2.19504222	AKNA
T	 1.617967415	AKNA
T	 1.780016019	AKNA
T	 3.29975933	AKNA
T	 4.513986777	AKNA
T	 3.299759333	AKNA
T	 6.137909825	AKNA
T	 2.65471193	AKNA
T	 4.513986777	AKNA
T	 2.195042217	AKNA
T	 1.173100207	AKNA
T	 1.45591881	AKNA
T	 2.654711932	AKNA
T	 6.137909825	AKNA
T	 2.19504222	AKNA
T	 4.51398678	AKNA
T	 3.29975933	AKNA
T	 3.299759333	AKNA
T	 4.51398678	AKNA
T	 3.299759333	AKNA
T	 6.13790983	AKNA
T	 6.137909825	AKNA
T	 3.299759333	AKNA
T	 4.513986777	AKNA
T	 3.299759333	AKNA
T	 3.299759333	AKNA
T	 3.29975933	AKNA
T	 2.654711932	AKNA
T	 2.195042217	AKNA
T	 4.513986777	AKNA
T	 4.513986777	AKNA
T	 4.513986777	AKNA
T	 1.45591881	AKNA
T	 6.13790983	AKNA
T	 2.97723563	AKNA
T	 4.513986777	AKNA
T	 4.51398678	AKNA
T	 1.780016019	AKNA
T	 2.65471193	AKNA
T	 4.51398678	AKNA
T	 2.65471193	AKNA
T	 4.513986777	AKNA
T	 1.455918811	AKNA
T	 4.51398678	AKNA
T	 4.513986777	AKNA
T	 6.137909825	AKNA
T	 4.513986777	AKNA
T	 3.299759333	AKNA
T	 2.195042217	AKNA
T	 3.29975933	AKNA
T	 3.29975933	AKNA
T	 3.299759333	AKNA
T	 6.137909825	AKNA
T	 3.299759333	AKNA
T	17.21423356	AKNA
T	 4.51398678	AKNA
T	 3.299759333	AKNA
T	 2.65471193	AKNA
T	 1.78001602	AKNA
T	 8.924437921	AKNA
T	 4.513986777	AKNA
T	 2.654711932	AKNA
T	 2.977235633	AKNA
T	 6.137909825	AKNA
T	 4.51398678	AKNA
T	 6.137909825	AKNA
T	 4.51398678	AKNA
